Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0000868  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   121   14645   14646  120.00000  120.66667  121.00000    84   14820   83.50000   84.16667   84.50000
0000869  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   14800   14801  100.00000  100.00000  101.00000    85   14975   84.50000   84.50000   85.50000
0000870  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   14800   14801  100.00000  100.33333  101.00000    85   14975   84.50000   84.50000   85.50000
0000871  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   14800   14801  100.00000  100.66667  101.00000    85   14975   84.50000   84.50000   85.50000
0000872  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   14801   14802  101.00000  101.00000  102.00000    85   14976   84.50000   84.50000   85.50000
0000873  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   14820   14821  120.00000  120.00000  121.00000    85   14995   84.50000   84.50000   85.50000
0000874  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   14820   14821  120.00000  120.33333  121.00000    85   14995   84.50000   84.50000   85.50000
0000875  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   14820   14821  120.00000  120.66667  121.00000    85   14995   84.50000   84.50000   85.50000
0000876  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   14800   14801  100.00000  100.00000  101.00000    85   14975   84.50000   84.83333   85.50000
0000877  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   14800   14801  100.00000  100.33333  101.00000    85   14975   84.50000   84.83333   85.50000
0000878  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   14800   14801  100.00000  100.66667  101.00000    85   14975   84.50000   84.83333   85.50000
0000879  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   14801   14802  101.00000  101.00000  102.00000    85   14976   84.50000   84.83333   85.50000
0000880  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   121   14820   14821  120.00000  120.00000  121.00000    85   14995   84.50000   84.83333   85.50000
0000881  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   121   14820   14821  120.00000  120.33333  121.00000    85   14995   84.50000   84.83333   85.50000
0000882  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   121   14820   14821  120.00000  120.66667  121.00000    85   14995   84.50000   84.83333   85.50000
0000883  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101   14800   14801  100.00000  100.00000  101.00000    85   14975   84.50000   85.16667   85.50000
0000884  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101   14800   14801  100.00000  100.33333  101.00000    85   14975   84.50000   85.16667   85.50000
0000885  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101   14800   14801  100.00000  100.66667  101.00000    85   14975   84.50000   85.16667   85.50000
0000886  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102   14801   14802  101.00000  101.00000  102.00000    85   14976   84.50000   85.16667   85.50000
0000887  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121   14820   14821  120.00000  120.00000  121.00000    85   14995   84.50000   85.16667   85.50000
0000888  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   121   14820   14821  120.00000  120.33333  121.00000    85   14995   84.50000   85.16667   85.50000
0000889  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   121   14820   14821  120.00000  120.66667  121.00000    85   14995   84.50000   85.16667   85.50000
0000890  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   14975   14976  100.00000  100.00000  101.00000    86   15150   85.50000   85.50000   86.50000
0000891  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   14975   14976  100.00000  100.33333  101.00000    86   15150   85.50000   85.50000   86.50000
0000892  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   14975   14976  100.00000  100.66667  101.00000    86   15150   85.50000   85.50000   86.50000
0000893  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   14976   14977  101.00000  101.00000  102.00000    86   15151   85.50000   85.50000   86.50000
0000894  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   14995   14996  120.00000  120.00000  121.00000    86   15170   85.50000   85.50000   86.50000
0000895  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   14995   14996  120.00000  120.33333  121.00000    86   15170   85.50000   85.50000   86.50000
0000896  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   14995   14996  120.00000  120.66667  121.00000    86   15170   85.50000   85.50000   86.50000
0000897  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   14975   14976  100.00000  100.00000  101.00000    86   15150   85.50000   85.83333   86.50000
0000898  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   14975   14976  100.00000  100.33333  101.00000    86   15150   85.50000   85.83333   86.50000
0000899  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   14975   14976  100.00000  100.66667  101.00000    86   15150   85.50000   85.83333   86.50000
0000900  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   14976   14977  101.00000  101.00000  102.00000    86   15151   85.50000   85.83333   86.50000
0000901  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   121   14995   14996  120.00000  120.00000  121.00000    86   15170   85.50000   85.83333   86.50000
0000902  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   121   14995   14996  120.00000  120.33333  121.00000    86   15170   85.50000   85.83333   86.50000
0000903  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   121   14995   14996  120.00000  120.66667  121.00000    86   15170   85.50000   85.83333   86.50000
0000904  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101   14975   14976  100.00000  100.00000  101.00000    86   15150   85.50000   86.16667   86.50000
0000905  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101   14975   14976  100.00000  100.33333  101.00000    86   15150   85.50000   86.16667   86.50000
0000906  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101   14975   14976  100.00000  100.66667  101.00000    86   15150   85.50000   86.16667   86.50000
0000907  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102   14976   14977  101.00000  101.00000  102.00000    86   15151   85.50000   86.16667   86.50000
0000908  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121   14995   14996  120.00000  120.00000  121.00000    86   15170   85.50000   86.16667   86.50000
0000909  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   121   14995   14996  120.00000  120.33333  121.00000    86   15170   85.50000   86.16667   86.50000
0000910  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   121   14995   14996  120.00000  120.66667  121.00000    86   15170   85.50000   86.16667   86.50000
0000911  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   15150   15151  100.00000  100.00000  101.00000    87   15325   86.50000   86.50000   87.50000
0000912  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   15150   15151  100.00000  100.33333  101.00000    87   15325   86.50000   86.50000   87.50000
0000913  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   15150   15151  100.00000  100.66667  101.00000    87   15325   86.50000   86.50000   87.50000
0000914  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   15151   15152  101.00000  101.00000  102.00000    87   15326   86.50000   86.50000   87.50000
0000915  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   15170   15171  120.00000  120.00000  121.00000    87   15345   86.50000   86.50000   87.50000
0000916  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   15170   15171  120.00000  120.33333  121.00000    87   15345   86.50000   86.50000   87.50000
0000917  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   15170   15171  120.00000  120.66667  121.00000    87   15345   86.50000   86.50000   87.50000
0000918  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   15150   15151  100.00000  100.00000  101.00000    87   15325   86.50000   86.83333   87.50000
0000919  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   15150   15151  100.00000  100.33333  101.00000    87   15325   86.50000   86.83333   87.50000
0000920  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   15150   15151  100.00000  100.66667  101.00000    87   15325   86.50000   86.83333   87.50000
0000921  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   15151   15152  101.00000  101.00000  102.00000    87   15326   86.50000   86.83333   87.50000
0000922  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   121   15170   15171  120.00000  120.00000  121.00000    87   15345   86.50000   86.83333   87.50000
0000923  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   121   15170   15171  120.00000  120.33333  121.00000    87   15345   86.50000   86.83333   87.50000
0000924  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   121   15170   15171  120.00000  120.66667  121.00000    87   15345   86.50000   86.83333   87.50000
0000925  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101   15150   15151  100.00000  100.00000  101.00000    87   15325   86.50000   87.16667   87.50000
0000926  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101   15150   15151  100.00000  100.33333  101.00000    87   15325   86.50000   87.16667   87.50000
0000927  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101   15150   15151  100.00000  100.66667  101.00000    87   15325   86.50000   87.16667   87.50000
0000928  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102   15151   15152  101.00000  101.00000  102.00000    87   15326   86.50000   87.16667   87.50000
0000929  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121   15170   15171  120.00000  120.00000  121.00000    87   15345   86.50000   87.16667   87.50000
0000930  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   121   15170   15171  120.00000  120.33333  121.00000    87   15345   86.50000   87.16667   87.50000
0000931  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   121   15170   15171  120.00000  120.66667  121.00000    87   15345   86.50000   87.16667   87.50000
0000932  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   15325   15326  100.00000  100.00000  101.00000    88   15500   87.50000   87.50000   88.50000
0000933  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   15325   15326  100.00000  100.33333  101.00000    88   15500   87.50000   87.50000   88.50000
0000934  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   15325   15326  100.00000  100.66667  101.00000    88   15500   87.50000   87.50000   88.50000
0000935  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   15326   15327  101.00000  101.00000  102.00000    88   15501   87.50000   87.50000   88.50000
0000936  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   15345   15346  120.00000  120.00000  121.00000    88   15520   87.50000   87.50000   88.50000
0000937  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   15345   15346  120.00000  120.33333  121.00000    88   15520   87.50000   87.50000   88.50000
0000938  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   15345   15346  120.00000  120.66667  121.00000    88   15520   87.50000   87.50000   88.50000
0000939  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   15325   15326  100.00000  100.00000  101.00000    88   15500   87.50000   87.83333   88.50000
0000940  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   15325   15326  100.00000  100.33333  101.00000    88   15500   87.50000   87.83333   88.50000
0000941  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   15325   15326  100.00000  100.66667  101.00000    88   15500   87.50000   87.83333   88.50000
0000942  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   15326   15327  101.00000  101.00000  102.00000    88   15501   87.50000   87.83333   88.50000
0000943  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   121   15345   15346  120.00000  120.00000  121.00000    88   15520   87.50000   87.83333   88.50000
0000944  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   121   15345   15346  120.00000  120.33333  121.00000    88   15520   87.50000   87.83333   88.50000
0000945  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   121   15345   15346  120.00000  120.66667  121.00000    88   15520   87.50000   87.83333   88.50000
0000946  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101   15325   15326  100.00000  100.00000  101.00000    88   15500   87.50000   88.16667   88.50000
0000947  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101   15325   15326  100.00000  100.33333  101.00000    88   15500   87.50000   88.16667   88.50000
0000948  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101   15325   15326  100.00000  100.66667  101.00000    88   15500   87.50000   88.16667   88.50000
0000949  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102   15326   15327  101.00000  101.00000  102.00000    88   15501   87.50000   88.16667   88.50000
0000950  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   102   15326   15327  101.00000  101.33333  102.00000    88   15501   87.50000   88.16667   88.50000
0000951  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   102   15326   15327  101.00000  101.66667  102.00000    88   15501   87.50000   88.16667   88.50000
0000952  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   103   15327   15328  102.00000  102.00000  103.00000    88   15502   87.50000   88.16667   88.50000
0000953  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   103   15327   15328  102.00000  102.33333  103.00000    88   15502   87.50000   88.16667   88.50000
0000954  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   103   15327   15328  102.00000  102.66667  103.00000    88   15502   87.50000   88.16667   88.50000
0000955  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   104   15328   15329  103.00000  103.00000  104.00000    88   15503   87.50000   88.16667   88.50000
0000956  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   104   15328   15329  103.00000  103.33333  104.00000    88   15503   87.50000   88.16667   88.50000
0000957  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   104   15328   15329  103.00000  103.66667  104.00000    88   15503   87.50000   88.16667   88.50000
0000958  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   105   15329   15330  104.00000  104.00000  105.00000    88   15504   87.50000   88.16667   88.50000
0000959  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   105   15329   15330  104.00000  104.33333  105.00000    88   15504   87.50000   88.16667   88.50000
0000960  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   105   15329   15330  104.00000  104.66667  105.00000    88   15504   87.50000   88.16667   88.50000
0000961  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   106   15330   15331  105.00000  105.00000  106.00000    88   15505   87.50000   88.16667   88.50000
0000962  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   106   15330   15331  105.00000  105.33333  106.00000    88   15505   87.50000   88.16667   88.50000
0000963  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   106   15330   15331  105.00000  105.66667  106.00000    88   15505   87.50000   88.16667   88.50000
0000964  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   107   15331   15332  106.00000  106.00000  107.00000    88   15506   87.50000   88.16667   88.50000
0000965  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   107   15331   15332  106.00000  106.33333  107.00000    88   15506   87.50000   88.16667   88.50000
0000966  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   107   15331   15332  106.00000  106.66667  107.00000    88   15506   87.50000   88.16667   88.50000
0000967  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   108   15332   15333  107.00000  107.00000  108.00000    88   15507   87.50000   88.16667   88.50000
0000968  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   108   15332   15333  107.00000  107.33333  108.00000    88   15507   87.50000   88.16667   88.50000
0000969  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   108   15332   15333  107.00000  107.66667  108.00000    88   15507   87.50000   88.16667   88.50000
0000970  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   109   15333   15334  108.00000  108.00000  109.00000    88   15508   87.50000   88.16667   88.50000
0000971  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   109   15333   15334  108.00000  108.33333  109.00000    88   15508   87.50000   88.16667   88.50000
0000972  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   109   15333   15334  108.00000  108.66667  109.00000    88   15508   87.50000   88.16667   88.50000
0000973  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   110   15334   15335  109.00000  109.00000  110.00000    88   15509   87.50000   88.16667   88.50000
0000974  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   110   15334   15335  109.00000  109.33333  110.00000    88   15509   87.50000   88.16667   88.50000
0000975  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   110   15334   15335  109.00000  109.66667  110.00000    88   15509   87.50000   88.16667   88.50000
0000976  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   111   15335   15336  110.00000  110.00000  111.00000    88   15510   87.50000   88.16667   88.50000
0000977  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   111   15335   15336  110.00000  110.33333  111.00000    88   15510   87.50000   88.16667   88.50000
0000978  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   111   15335   15336  110.00000  110.66667  111.00000    88   15510   87.50000   88.16667   88.50000
0000979  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   112   15336   15337  111.00000  111.00000  112.00000    88   15511   87.50000   88.16667   88.50000
0000980  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   112   15336   15337  111.00000  111.33333  112.00000    88   15511   87.50000   88.16667   88.50000
0000981  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   112   15336   15337  111.00000  111.66667  112.00000    88   15511   87.50000   88.16667   88.50000
0000982  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   113   15337   15338  112.00000  112.00000  113.00000    88   15512   87.50000   88.16667   88.50000
0000983  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   113   15337   15338  112.00000  112.33333  113.00000    88   15512   87.50000   88.16667   88.50000
0000984  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   113   15337   15338  112.00000  112.66667  113.00000    88   15512   87.50000   88.16667   88.50000
0000985  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   114   15338   15339  113.00000  113.00000  114.00000    88   15513   87.50000   88.16667   88.50000
0000986  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   114   15338   15339  113.00000  113.33333  114.00000    88   15513   87.50000   88.16667   88.50000
0000987  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   114   15338   15339  113.00000  113.66667  114.00000    88   15513   87.50000   88.16667   88.50000
0000988  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   115   15339   15340  114.00000  114.00000  115.00000    88   15514   87.50000   88.16667   88.50000
0000989  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   115   15339   15340  114.00000  114.33333  115.00000    88   15514   87.50000   88.16667   88.50000
0000990  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   115   15339   15340  114.00000  114.66667  115.00000    88   15514   87.50000   88.16667   88.50000
0000991  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   116   15340   15341  115.00000  115.00000  116.00000    88   15515   87.50000   88.16667   88.50000
0000992  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   116   15340   15341  115.00000  115.33333  116.00000    88   15515   87.50000   88.16667   88.50000
0000993  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   116   15340   15341  115.00000  115.66667  116.00000    88   15515   87.50000   88.16667   88.50000
0000994  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   117   15341   15342  116.00000  116.00000  117.00000    88   15516   87.50000   88.16667   88.50000
0000995  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   117   15341   15342  116.00000  116.33333  117.00000    88   15516   87.50000   88.16667   88.50000
0000996  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   117   15341   15342  116.00000  116.66667  117.00000    88   15516   87.50000   88.16667   88.50000
0000997  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   118   15342   15343  117.00000  117.00000  118.00000    88   15517   87.50000   88.16667   88.50000
0000998  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   118   15342   15343  117.00000  117.33333  118.00000    88   15517   87.50000   88.16667   88.50000
0000999  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   118   15342   15343  117.00000  117.66667  118.00000    88   15517   87.50000   88.16667   88.50000
0001000  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   119   15343   15344  118.00000  118.00000  119.00000    88   15518   87.50000   88.16667   88.50000
0001001  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   119   15343   15344  118.00000  118.33333  119.00000    88   15518   87.50000   88.16667   88.50000
0001002  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   119   15343   15344  118.00000  118.66667  119.00000    88   15518   87.50000   88.16667   88.50000
0001003  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   120   15344   15345  119.00000  119.00000  120.00000    88   15519   87.50000   88.16667   88.50000
0001004  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   120   15344   15345  119.00000  119.33333  120.00000    88   15519   87.50000   88.16667   88.50000
0001005  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   120   15344   15345  119.00000  119.66667  120.00000    88   15519   87.50000   88.16667   88.50000
0001006  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121   15345   15346  120.00000  120.00000  121.00000    88   15520   87.50000   88.16667   88.50000
0001007  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   121   15345   15346  120.00000  120.33333  121.00000    88   15520   87.50000   88.16667   88.50000
0001008  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   121   15345   15346  120.00000  120.66667  121.00000    88   15520   87.50000   88.16667   88.50000
0001009  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   15500   15501  100.00000  100.00000  101.00000    89   15675   88.50000   88.50000   89.50000
0001010  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   15500   15501  100.00000  100.33333  101.00000    89   15675   88.50000   88.50000   89.50000
0001011  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   15500   15501  100.00000  100.66667  101.00000    89   15675   88.50000   88.50000   89.50000
0001012  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   15501   15502  101.00000  101.00000  102.00000    89   15676   88.50000   88.50000   89.50000
0001013  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   102   15501   15502  101.00000  101.33333  102.00000    89   15676   88.50000   88.50000   89.50000
0001014  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   102   15501   15502  101.00000  101.66667  102.00000    89   15676   88.50000   88.50000   89.50000
0001015  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   103   15502   15503  102.00000  102.00000  103.00000    89   15677   88.50000   88.50000   89.50000
0001016  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   103   15502   15503  102.00000  102.33333  103.00000    89   15677   88.50000   88.50000   89.50000
0001017  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   103   15502   15503  102.00000  102.66667  103.00000    89   15677   88.50000   88.50000   89.50000
0001018  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   104   15503   15504  103.00000  103.00000  104.00000    89   15678   88.50000   88.50000   89.50000
0001019  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   104   15503   15504  103.00000  103.33333  104.00000    89   15678   88.50000   88.50000   89.50000
0001020  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   104   15503   15504  103.00000  103.66667  104.00000    89   15678   88.50000   88.50000   89.50000
0001021  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   105   15504   15505  104.00000  104.00000  105.00000    89   15679   88.50000   88.50000   89.50000
0001022  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   105   15504   15505  104.00000  104.33333  105.00000    89   15679   88.50000   88.50000   89.50000
0001023  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   105   15504   15505  104.00000  104.66667  105.00000    89   15679   88.50000   88.50000   89.50000
0001024  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   106   15505   15506  105.00000  105.00000  106.00000    89   15680   88.50000   88.50000   89.50000
0001025  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   106   15505   15506  105.00000  105.33333  106.00000    89   15680   88.50000   88.50000   89.50000
0001026  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   106   15505   15506  105.00000  105.66667  106.00000    89   15680   88.50000   88.50000   89.50000
